id,key,value,type
442075234,name,Doddanekundi,regular
442075234,kn,ದೊಡ್ಡನೆಕುಂದಿ,name
442075234,place,suburb,regular
442107175,highway,bus_stop,regular
442107175,name,Mini TajMahal,regular
442107196,railway,switch,regular
442437973,highway,bus_stop,regular
442437973,name,Sri RajaRajeshwari colony,regular
442437989,name,Krishnarajapuram Hanging Bridge,regular
442437989,tourism,attraction,regular
442438196,railway,switch,regular
442438206,railway,switch,regular
443224605,highway,traffic_signals,regular
443252765,highway,bus_stop,regular
443252765,name,Fairland Shop,regular
443252765,en,Fairland Shop,name
443252765,network,BMTC,regular
443252765,operator,BMTC,regular
443252765,public_transport,platform,regular
443807222,railway,switch,regular
443807225,railway,switch,regular
443807227,railway,switch,regular
443807234,railway,buffer_stop,regular
443807241,railway,buffer_stop,regular
443807244,railway,switch,regular
443807246,railway,switch,regular
443807250,railway,switch,regular
443807283,highway,bus_stop,regular
443807283,local_ref,Sadananda Nagara,regular
443807283,name,Krishnaiahnapalya,regular
443807286,name,Baiyyappanahalli,regular
443807286,kn,ಬೈಯಪ್ಪನಹಳ್ಳಿ,name
443807286,place,suburb,regular
448991617,alt_name,Indira Nagar,regular
448991617,name,Indiranagar,regular
448991617,kn,ಇಂದಿರಾನಗರ,name
448991617,place,suburb,regular
448991617,wikidata,Q6025083,regular
450605718,name,BEML Layout,regular
450605718,kn,ಬೆಮಲ್ ಬಡವಾಣೆ,name
450605718,place,neighbourhood,regular
450608792,amenity,place_of_worship,regular
450608792,name,Temple,regular
450608792,religion,hindu,regular
456013553,name,Iblur,regular
456013553,kn,ಇಬ್ಬಲೂರು,name
456013553,place,suburb,regular
456016705,name,Bellanduru,regular
456016705,kn,ಬೆಳ್ಳಂದೂರು,name
456016705,place,suburb,regular
481750173,highway,traffic_signals,regular
481750173,traffic_signals,signal,regular
486969025,street,12Th Main Road,addr
486969025,name,Mothercare,regular
486969025,shop,motherhood,regular
494271080,highway,traffic_signals,regular
494271099,crossing,traffic_signals,regular
494271099,highway,traffic_signals,regular
494271106,highway,traffic_signals,regular
503050594,is_in,Koramangala,regular
503050594,name,Koramangala 2nd Block,regular
503050594,kn,ಕೊರಮಂಗಲ ೨ನೇ ಬ್ಲಾಕ್,name
503050594,place,neighbourhood,regular
503050615,highway,traffic_signals,regular
512100060,highway,bus_stop,regular
512100060,name,Hoodi Circle Bus Stop,regular
512100060,kn,ಹೂಡಿ ವೃತ್ತ,name
513394998,city,"Marathahalli, Bangalore",addr
513394998,street,Outer Ring Road,addr
513394998,name,Home Town Store,regular
513394998,shop,department_store,regular
513600977,is_in,Indira Nagar,regular
513600977,name,HAL 1st Stage,regular
513600977,kn,ಎಚ್ಎಎಲ್ ೧ನೇ ಹಂತ,name
513600977,place,neighbourhood,regular
513600978,is_in,Indiranagar,regular
513600978,name,Indiranagar 1st Stage,regular
513600978,kn,ಇಂದಿರಾನಗರ ೧ನೇ ಹಂತ,name
513600978,place,neighbourhood,regular
513600979,alt_name,Indira Nagar 2nd Stage,regular
513600979,is_in,Indira Nagar,regular
513600979,name,Indiranagar 2nd Stage,regular
513600979,kn,ಇಂದಿರಾನಗರ ೨ನೇ ಹಂತ,name
513600979,place,neighbourhood,regular
513600980,is_in,Indira Nagar,regular
513600980,name,Motappanapalya,regular
513600980,kn,ಮೊಟ್ಟಪ್ಪನಪಾಳ್ಯ,name
513600980,place,neighbourhood,regular
513600981,name,Jeevan Bhima Nagar,regular
513600981,kn,ಜೀವನ ಭೀಮ ನಗರ,name
513600981,place,suburb,regular
513600981,wikidata,Q6173081,regular
513652499,is_in,Domlur,regular
513652499,name,Domlur 1st Stage,regular
513652499,kn,ದೊಮ್ಮಲೂರು ೧ನೇ ಹಂತ,name
513652499,place,neighbourhood,regular
513652500,street,HAL Airport Road,addr
513652500,amenity,place_of_worship,regular
513652500,name,Shri Mahavir  Digambar Jain Temple,regular
513652500,religion,jain,regular
513652501,name,New Thippasandra,regular
513652501,kn,ಹೊಸ ತಿಪ್ಪಸಂದ್ರ,name
513652501,place,neighbourhood,regular
513652502,name,Vimanapura,regular
513652502,kn,ವಿಮಾನಪುರ,name
513652502,place,suburb,regular
513660180,name,Murugeshpalaya,regular
513660180,kn,ಮುರುಗೇಶಪಾಳ್ಯ,name
513660180,place,suburb,regular
513660186,alt_name,Nanja Reddy Colony,regular
513660186,name,NR Colony,regular
513660186,kn,ನಂಜರೆಡ್ಡಿ ಕಾಲೋನಿ,name
513660186,place,neighbourhood,regular
513660192,name,Konena Agrahara,regular
513660192,kn,ಕೊನೆನ ಅಗ್ರಹಾರ,name
513660192,place,neighbourhood,regular
514096090,city,"Whitefield, Bangalore",addr
514096090,street,1St Main Road EPIP Area,addr
514096090,amenity,atm,regular
514096090,operator,Axis Bank ATM,regular
514160132,postcode,560048,addr
514160132,street,Hoodi Main Road Near Hoodi Circle,addr
514160132,amenity,bank,regular
514160132,atm,yes,regular
514160132,operator,State Bank of Mysore,regular
514161424,street,Hoodi Main Road,addr
514161424,amenity,place_of_worship,regular
514161424,name,Temple,regular
514161424,religion,hindu,regular
514178762,city,"Kundalahalli, Bangalore",addr
514178762,postcode,560037,addr
514178762,street,"B Block, AECS Layout",addr
514178762,amenity,doctors,regular
514178762,email,narmada@littleangelsclinic.com,regular
514178762,name,Little Angel Clinic for children,regular
514178762,phone,+91 99020 00934,regular
514178762,website,http://www.littleangelsclinic.com/,regular
514298503,highway,bus_stop,regular
514298503,local_ref,SADARAMANGALA,regular
514298503,name,Sadaramangala Cross,regular
514301577,housename,Kristal Citrine,addr
514301577,building,apartments,regular
514301577,name,Kristal Citrine,regular
514307734,city,"Hoodi, Mahadevapura, Bangalore",addr
514307734,postcode,560048,addr
514307734,street,Basava Nagar Main Road,addr
514307734,amenity,school,regular
514307734,name,Gopalan International Schoool,regular
514314695,city,"Hoodi, Mahadevapura, Bangalore",addr
514314695,postcode,560048,addr
514314695,street,ITPL Main Road Near Hoodi Circle,addr
514314695,amenity,pharmacy,regular
514314695,name,Srinivasa Medicals,regular
515657622,amenity,school,regular
515657622,name,Hoodi Primary School,regular
515659862,city,"Hoodi, Mahadevapura, Bangalore",addr
515659862,postcode,560048,addr
515659862,street,Hoodi Main Road,addr
515659862,amenity,place_of_worship,regular
515659862,name,Hoodi Mosque,regular
515659862,kn,ಹೂಡಿ ಮಸೀದಿ,name
515659862,religion,muslim,regular
515702500,postcode,560048,addr
515702500,street,Whitefield Road,addr
515702500,amenity,fuel,regular
515702500,brand,Indian Oil,regular
515702500,name,Indian oil Petrol Bunk,regular
515702500,operator,Indian Oil,regular
515736893,city,"Marathahalli, Bangalore",addr
515736893,housename,Sri Sapthagiri Complex,addr
515736893,housenumber,90/3,addr
515736893,postcode,560034,addr
515736893,street,Outer Ring Road Opp. Innovative Multiplex,addr
515736893,amenity,restaurant,regular
515736893,cuisine,chinese,regular
515736893,level,0,regular
515736893,name,Yo China,regular
515736893,phone,+91-80-40980666,regular
515736893,website,http://www.yo-china.com/,regular
517325325,bus,yes,regular
517325325,highway,bus_stop,regular
517325325,local_ref,INDIRANAGARA,regular
517325325,name,Chinmaya Mission Hospital,regular
517325325,public_transport,platform,regular
517325325,shelter,yes,regular
517325325,tactile_paving,no,regular
517325325,wheelchair,limited,regular
518616440,street,ITPL Main Road,addr
518616440,name,Lakme Beauty Parlour,regular
518616440,shop,beauty,regular
518616443,street,ITPL Main Road,addr
518616443,fixme,Place no longer exists,regular
518616443,name,Reliance Fresh,regular
518616443,kn,ರಿಲಾಯನ್ಸ್ ಫ್ರೆಶ್,name
518616443,shop,convenience,regular
518616448,street,ITPL Main Road,addr
518616448,name,Bata,regular
518616448,kn,ಬಾಟಾ,name
518616448,shop,shoes,regular
518624061,street,Hoodi Main Road,addr
518624061,amenity,school,regular
518624061,name,Hoodi High School,regular
518624061,kn,ಹೂಡಿ ಪ್ರೌಡಶಾಲೆ,name
521519159,street,ITPL Main Road Near Hotel Zuri,addr
521519159,amenity,fuel,regular
521519159,operator,Bharat Petroleum,regular
567320475,city,"Whitefield,Bangalore",addr
567320475,postcode,560066,addr
567320475,street,Belathur Village Road,addr
567320475,barrier,gate,regular
567320475,name,BSCPL Bollineni Silas,regular
567320475,phone,095901 71171,regular
567320475,website,bscplre.com,regular
568363732,name,Baiyyappanahalli,regular
568363732,kn,ಬೈಯಪ್ಪನಹಳ್ಳಿ,name
568363732,network,Namma Metro,regular
568363732,operator,BMRCL,regular
568363732,platforms,3,regular
568363732,public_transport,stop_position,regular
568363732,version,2,public_transport
568363732,source,http://www.bmrc.co.in/English/Network.htm,regular
568363732,subway,yes,regular
568363732,wheelchair,yes,regular
569886240,highway,bus_stop,regular
569886240,name,Kodigehalli,regular
569886240,kn,ಕೊಡಿಗೇಹಳ್ಳಿ ಕೆರೆ,name
569886518,highway,bus_stop,regular
569886518,name,Sadaramangala,regular
569886518,kn,ರಂಗಸ್ವಾಮಿ ನೇತ್ರಾಲಯ,name
573566116,railway,buffer_stop,regular
573568348,railway,buffer_stop,regular
574853138,is_in,Bangalore;Karnataka;India,regular
574853138,name,Mahadevapura,regular
574853138,kn,ಮಹಾದೇವಪುರ,name
574853138,place,suburb,regular
574853138,wikidata,Q2240888,regular
577386395,amenity,restaurant,regular
577386395,food,nveg,regular
577386395,name,MintLeaf,regular
582840484,amenity,parking,regular
582840484,name,Nandini Restaurant Parking,regular
585148096,street,Airport Road Near Marathahalli Bridge,addr
585148096,amenity,restaurant,regular
585148096,cuisine,indian,regular
585148096,name,Golconda Chimney,regular
585148096,phone,+91 80 30623434,regular
590701867,amenity,car_wash,regular
590701867,name,Car Wash,regular
590753375,shop,supermarket,regular
590753378,amenity,pharmacy,regular
590753378,name,Sri Manjunath Medical & General stores,regular
590753382,name,Baby Desire,regular
590753382,shop,convenience,regular
595167032,name,Vinayaka Nagar B Block,regular
595167032,kn,ವಿನಾಯಕ ನಗರ ಬಿ ಬ್ಲಾಕ್,name
595167032,place,neighbourhood,regular
595411389,amenity,pub,regular
595411389,name,Sathya's,regular
616610435,highway,bus_stop,regular
616610435,name,Ajjagondanahalli,regular
618252032,highway,traffic_signals,regular
628634429,alt_name,C V Raman Nagar,regular
628634429,name,C V Raman Nagar,regular
628634429,kn,ಸಿ ವಿ ರಾಮನ್ ನಗರ,name
628634429,place,suburb,regular
628634429,wikidata,Q5014804,regular
628901926,amenity,food_court,regular
628901926,name,The Bay,regular
650140494,junction,yes,regular
650140494,name,Agara,regular
650140494,kn,ಅಗರ,name
650141249,highway,traffic_signals,regular
650141554,highway,traffic_signals,regular
650398934,name,Families Hypermarket,regular
650398934,shop,supermarket,regular
662874260,amenity,place_of_worship,regular
662874260,name,Annamma Temple,regular
662874260,kn,ಅಣ್ಣಮ್ಮ ದೇವಸ್ಥಾನ,name
662874260,religion,hindu,regular
662874260,ups_other,temple,regular
669245460,amenity,recycling,regular
669245460,name,Ravi Chandra's Shop,regular
671185204,amenity,pharmacy,regular
671185204,name,A K Medicals,regular
671185205,amenity,pharmacy,regular
671185205,name,Trust Medicals,regular
671185206,amenity,hospital,regular
671185206,name,Hema Poly Clinic,regular
671185798,amenity,hospital,regular
671185798,name,Ayug's Health Care,regular
672055792,amenity,recycling,regular
672055792,name,Gaja lakshmi,regular
672055799,amenity,recycling,regular
672055799,name,Vinayakai,regular
672055802,amenity,recycling,regular
672055802,name,Anthoni gose,regular
672060578,amenity,recycling,regular
672060578,name,dumping site,regular
672060593,amenity,recycling,regular
672060593,name,dumping site,regular
672071453,amenity,recycling,regular
672071453,description,dumpsite,regular
672071467,amenity,recycling,regular
672071467,description,dumpsite,regular
672579826,amenity,recycling,regular
672579826,name,Mukesh,regular
672579834,amenity,recycling,regular
672579834,name,Gajendra,regular
672579834,kn,ಗಜೇಂದ್ರ,name
695068066,railway,level_crossing,regular
695071972,is_in,Bangalore,regular
695071972,name,AECS Layout,regular
695071972,kn,ಎಇಸಿಎಸ್ ಲೇಔಟ್,name
695071972,place,suburb,regular
695078633,railway,level_crossing,regular
695079388,railway,level_crossing,regular
695117609,railway,level_crossing,regular
702681616,amenity,place_of_worship,regular
702681616,religion,hindu,regular
710095029,street,4Th Main Road,addr
710095029,amenity,bar,regular
710095029,name,Domlur Club,regular
710722699,is_in,Domlur,regular
710722699,name,Domlur 2nd Stage,regular
710722699,kn,ದೊಮ್ಮಲೂರು ೨ನೇ ಹಂತ,name
710722699,place,neighbourhood,regular
718386484,barrier,gate,regular
720566629,building,yes,regular
720566629,name,appnomics,regular
736014185,street,100 Feet Road S K Karim Khan Road,addr
736014185,amenity,restaurant,regular
736014185,name,Barbeque Nation,regular
736014185,wheelchair,limited,regular
736014437,highway,traffic_signals,regular
736014437,junction,yes,regular
736014437,name,Sony Centre Signal,regular
736207253,is_in,Indira Nagar,regular
736207253,name,Defence Colony,regular
736207253,kn,ಡಿಫೆನ್ಸ್ ಕಾಲೋನಿ,name
736207253,place,neighbourhood,regular
736207271,highway,traffic_signals,regular
736207419,highway,traffic_signals,regular
739931005,shop,butcher,regular
747663280,bus,yes,regular
747663280,name,Agara,regular
747663280,en,Agara,name
747663280,network,BMTC,regular
747663280,operator,BMTC,regular
747663280,public_transport,stop_position,regular
748867206,amenity,place_of_worship,regular
748867206,name,Ganesh Temple,regular
748867206,kn,ಗಣೇಶ ದೇವಸ್ಥಾನ,name
748867206,religion,hindu,regular
748874051,name,Digi m2m Solutions,regular
748874051,office,yes,regular
748886206,street,Koramangala Inner Ring Road,addr
748886206,name,SPAR,regular
748886206,shop,supermarket,regular
748886206,wheelchair,yes,regular
767436684,amenity,community_centre,regular
767436684,name,Central Govt Community Hall,regular
767436691,barrier,gate,regular
809461728,barrier,gate,regular
821379632,amenity,cinema,regular
821379632,name,Inox Cinemas,regular
825408474,access,private,regular
825408474,barrier,gate,regular
825452139,bus,yes,regular
825452139,highway,bus_stop,regular
825452139,name,Whitefield,regular
825452139,kn,ವೈಟ್‌ಫೀಲ್ಡ್‌,name
825452139,public_transport,platform,regular
825452159,bus,yes,regular
825452159,highway,bus_stop,regular
825452159,name,Hope Farm,regular
